year,round,region_number,region_name,seed,score,team,team.1,score.1,seed.1,text_chunk
2011,1,3,Southwest,6,56,Georgetown,VCU,74,11,"NCAA Tournament Game (2011), Round 1, Southwest region. Georgetown (Seed 6) 56 - VCU (Seed 11) 74. ... Upset: UPSET."
2011,1,3,Southwest,7,50,Texas A&M,Florida St,57,10,"NCAA Tournament Game (2011), Round 1, Southwest region. Texas A&M (Seed 7) 50 - Florida St (Seed 10) 57. ... Upset: UPSET."
2011,1,3,Southwest,8,62,UNLV,Illinois,73,9,"NCAA Tournament Game (2011), Round 1, Southwest region. UNLV (Seed 8) 62 - Illinois (Seed 9) 73. ... Upset: UPSET."
2011,1,4,Southeast,1,74,Pittsburgh,UNC Asheville,51,16,"NCAA Tournament Game (2011), Round 1, Southeast region. Pittsburgh (Seed 1) 74 - UNC Asheville (Seed 16) 51. ... Upset: no upset."
2011,1,4,Southeast,2,79,Florida,Santa Barbara,51,15,"NCAA Tournament Game (2011), Round 1, Southeast region. Florida (Seed 2) 79 - Santa Barbara (Seed 15) 51. ... Upset: no upset."
2011,1,4,Southeast,3,74,BYU,Wofford,66,14,"NCAA Tournament Game (2011), Round 1, Southeast region. BYU (Seed 3) 74 - Wofford (Seed 14) 66. ... Upset: no upset."
2011,1,4,Southeast,4,72,Wisconsin,Belmont,58,13,"NCAA Tournament Game (2011), Round 1, Southeast region. Wisconsin (Seed 4) 72 - Belmont (Seed 13) 58. ... Upset: no upset."
2011,1,4,Southeast,5,73,Kansas St,Utah St,68,12,"NCAA Tournament Game (2011), Round 1, Southeast region. Kansas St (Seed 5) 73 - Utah St (Seed 12) 68. ... Upset: no upset."
2011,1,4,Southeast,6,71,St Johns,Gonzaga,86,11,"NCAA Tournament Game (2011), Round 1, Southeast region. St Johns (Seed 6) 71 - Gonzaga (Seed 11) 86. ... Upset: UPSET."
2011,1,4,Southeast,7,78,UCLA,Michigan St,76,10,"NCAA Tournament Game (2011), Round 1, Southeast region. UCLA (Seed 7) 78 - Michigan St (Seed 10) 76. ... Upset: no upset."
2011,1,4,Southeast,8,60,Butler,Old Dominion,58,9,"NCAA Tournament Game (2011), Round 1, Southeast region. Butler (Seed 8) 60 - Old Dominion (Seed 9) 58. ... Upset: no upset."
2011,2,1,East,1,98,Ohio St,George Mason,66,8,"NCAA Tournament Game (2011), Round 2, East region. Ohio St (Seed 1) 98 - George Mason (Seed 8) 66. ... Upset: no upset."
2011,2,1,East,2,86,North Carolina,Washington,83,7,"NCAA Tournament Game (2011), Round 2, East region. North Carolina (Seed 2) 86 - Washington (Seed 7) 83. ... Upset: no upset."
2011,2,1,East,3,62,Syracuse,Marquette,66,11,"NCAA Tournament Game (2011), Round 2, East region. Syracuse (Seed 3) 62 - Marquette (Seed 11) 66. ... Upset: UPSET."
2011,2,1,East,4,71,Kentucky,West Virginia,63,5,"NCAA Tournament Game (2011), Round 2, East region. Kentucky (Seed 4) 71 - West Virginia (Seed 5) 63. ... Upset: no upset."
2011,2,2,West,1,73,Duke,Michigan,71,8,"NCAA Tournament Game (2011), Round 2, West region. Duke (Seed 1) 73 - Michigan (Seed 8) 71. ... Upset: no upset."
2011,2,2,West,2,71,San Diego St,Temple,64,7,"NCAA Tournament Game (2011), Round 2, West region. San Diego St (Seed 2) 71 - Temple (Seed 7) 64. ... Upset: no upset."
2011,2,2,West,3,69,Connecticut,Cincinnati,58,6,"NCAA Tournament Game (2011), Round 2, West region. Connecticut (Seed 3) 69 - Cincinnati (Seed 6) 58. ... Upset: no upset."
2011,2,2,West,4,69,Texas,Arizona,70,5,"NCAA Tournament Game (2011), Round 2, West region. Texas (Seed 4) 69 - Arizona (Seed 5) 70. ... Upset: UPSET."
2011,2,3,Southwest,1,73,Kansas,Illinois,59,9,"NCAA Tournament Game (2011), Round 2, Southwest region. Kansas (Seed 1) 73 - Illinois (Seed 9) 59. ... Upset: no upset."
2011,2,3,Southwest,2,57,Notre Dame,Florida St,71,10,"NCAA Tournament Game (2011), Round 2, Southwest region. Notre Dame (Seed 2) 57 - Florida St (Seed 10) 71. ... Upset: UPSET."
2011,2,3,Southwest,3,76,Purdue,VCU,94,11,"NCAA Tournament Game (2011), Round 2, Southwest region. Purdue (Seed 3) 76 - VCU (Seed 11) 94. ... Upset: UPSET."
2011,2,3,Southwest,13,48,Morehead St,Richmond,65,12,"NCAA Tournament Game (2011), Round 2, Southwest region. Morehead St (Seed 13) 48 - Richmond (Seed 12) 65. ... Upset: no upset."
2011,2,4,Southeast,1,70,Pittsburgh,Butler,71,8,"NCAA Tournament Game (2011), Round 2, Southeast region. Pittsburgh (Seed 1) 70 - Butler (Seed 8) 71. ... Upset: UPSET."
2011,2,4,Southeast,2,73,Florida,UCLA,65,7,"NCAA Tournament Game (2011), Round 2, Southeast region. Florida (Seed 2) 73 - UCLA (Seed 7) 65. ... Upset: no upset."
2011,2,4,Southeast,3,89,BYU,Gonzaga,67,11,"NCAA Tournament Game (2011), Round 2, Southeast region. BYU (Seed 3) 89 - Gonzaga (Seed 11) 67. ... Upset: no upset."
2011,2,4,Southeast,4,70,Wisconsin,Kansas St,65,5,"NCAA Tournament Game (2011), Round 2, Southeast region. Wisconsin (Seed 4) 70 - Kansas St (Seed 5) 65. ... Upset: no upset."
2011,3,1,East,1,60,Ohio St,Kentucky,62,4,"NCAA Tournament Game (2011), Round 3, East region. Ohio St (Seed 1) 60 - Kentucky (Seed 4) 62. ... Upset: UPSET."
2011,3,1,East,2,81,North Carolina,Marquette,63,11,"NCAA Tournament Game (2011), Round 3, East region. North Carolina (Seed 2) 81 - Marquette (Seed 11) 63. ... Upset: no upset."
2011,3,2,West,1,77,Duke,Arizona,93,5,"NCAA Tournament Game (2011), Round 3, West region. Duke (Seed 1) 77 - Arizona (Seed 5) 93. ... Upset: UPSET."
2011,3,2,West,2,67,San Diego St,Connecticut,74,3,"NCAA Tournament Game (2011), Round 3, West region. San Diego St (Seed 2) 67 - Connecticut (Seed 3) 74. ... Upset: UPSET."
2011,3,3,Southwest,1,77,Kansas,Richmond,57,12,"NCAA Tournament Game (2011), Round 3, Southwest region. Kansas (Seed 1) 77 - Richmond (Seed 12) 57. ... Upset: no upset."
2011,3,3,Southwest,10,71,Florida St,VCU,72,11,"NCAA Tournament Game (2011), Round 3, Southwest region. Florida St (Seed 10) 71 - VCU (Seed 11) 72. ... Upset: UPSET."
2011,3,4,Southeast,8,61,Butler,Wisconsin,54,4,"NCAA Tournament Game (2011), Round 3, Southeast region. Butler (Seed 8) 61 - Wisconsin (Seed 4) 54. ... Upset: UPSET."
2011,3,4,Southeast,2,83,Florida,BYU,74,3,"NCAA Tournament Game (2011), Round 3, Southeast region. Florida (Seed 2) 83 - BYU (Seed 3) 74. ... Upset: no upset."
2011,4,1,East,4,76,Kentucky,North Carolina,69,2,"NCAA Tournament Game (2011), Round 4, East region. Kentucky (Seed 4) 76 - North Carolina (Seed 2) 69. ... Upset: UPSET."
2011,4,2,West,5,63,Arizona,Connecticut,65,3,"NCAA Tournament Game (2011), Round 4, West region. Arizona (Seed 5) 63 - Connecticut (Seed 3) 65. ... Upset: no upset."
2011,4,3,Southwest,1,61,Kansas,VCU,71,11,"NCAA Tournament Game (2011), Round 4, Southwest region. Kansas (Seed 1) 61 - VCU (Seed 11) 71. ... Upset: UPSET."
2011,4,4,Southeast,8,74,Butler,Florida,71,2,"NCAA Tournament Game (2011), Round 4, Southeast region. Butler (Seed 8) 74 - Florida (Seed 2) 71. ... Upset: UPSET."
2011,5,1,Final Four,4,55,Kentucky,Connecticut,56,3,"NCAA Tournament Game (2011), Round 5, Final Four region. Kentucky (Seed 4) 55 - Connecticut (Seed 3) 56. ... Upset: no upset."
2011,5,2,Final Four,11,62,VCU,Butler,70,8,"NCAA Tournament Game (2011), Round 5, Final Four region. VCU (Seed 11) 62 - Butler (Seed 8) 70. ... Upset: no upset."
2011,6,1,Championship,3,53,Connecticut,Butler,41,8,"NCAA Tournament Game (2011), Round 6, Championship region. Connecticut (Seed 3) 53 - Butler (Seed 8) 41. ... Upset: no upset."
2012,1,1,South,1,81,Kentucky,Western Kentucky,66,16,"NCAA Tournament Game (2012), Round 1, South region. Kentucky (Seed 1) 81 - Western Kentucky (Seed 16) 66. ... Upset: no upset."
2012,1,1,South,2,70,Duke,Lehigh,75,15,"NCAA Tournament Game (2012), Round 1, South region. Duke (Seed 2) 70 - Lehigh (Seed 15) 75. ... Upset: UPSET."
2012,1,1,South,3,68,Baylor,South Dakota St,60,14,"NCAA Tournament Game (2012), Round 1, South region. Baylor (Seed 3) 68 - South Dakota St (Seed 14) 60. ... Upset: no upset."
2012,1,1,South,4,79,Indiana,New Mexico St,66,13,"NCAA Tournament Game (2012), Round 1, South region. Indiana (Seed 4) 79 - New Mexico St (Seed 13) 66. ... Upset: no upset."
2012,1,1,South,5,59,Wichita St,VCU,62,12,"NCAA Tournament Game (2012), Round 1, South region. Wichita St (Seed 5) 59 - VCU (Seed 12) 62. ... Upset: UPSET."
2012,1,1,South,6,64,UNLV,Colorado,68,11,"NCAA Tournament Game (2012), Round 1, South region. UNLV (Seed 6) 64 - Colorado (Seed 11) 68. ... Upset: UPSET."
2012,1,1,South,7,63,Notre Dame,Xavier,67,10,"NCAA Tournament Game (2012), Round 1, South region. Notre Dame (Seed 7) 63 - Xavier (Seed 10) 67. ... Upset: UPSET."
2012,1,1,South,8,77,Iowa St,Connecticut,64,9,"NCAA Tournament Game (2012), Round 1, South region. Iowa St (Seed 8) 77 - Connecticut (Seed 9) 64. ... Upset: no upset."
2012,1,2,West,1,89,Michigan St,Long Island Brooklyn,67,16,"NCAA Tournament Game (2012), Round 1, West region. Michigan St (Seed 1) 89 - Long Island Brooklyn (Seed 16) 67. ... Upset: no upset."
2012,1,2,West,2,84,Missouri,Norfolk St,86,15,"NCAA Tournament Game (2012), Round 1, West region. Missouri (Seed 2) 84 - Norfolk St (Seed 15) 86. ... Upset: UPSET."
2012,1,2,West,3,88,Marquette,BYU,68,14,"NCAA Tournament Game (2012), Round 1, West region. Marquette (Seed 3) 88 - BYU (Seed 14) 68. ... Upset: no upset."
2012,1,2,West,4,69,Louisville,Davidson,62,13,"NCAA Tournament Game (2012), Round 1, West region. Louisville (Seed 4) 69 - Davidson (Seed 13) 62. ... Upset: no upset."
2012,1,2,West,5,75,New Mexico,Long Beach St,68,12,"NCAA Tournament Game (2012), Round 1, West region. New Mexico (Seed 5) 75 - Long Beach St (Seed 12) 68. ... Upset: no upset."
2012,1,2,West,6,58,Murray St,Colorado St,41,11,"NCAA Tournament Game (2012), Round 1, West region. Murray St (Seed 6) 58 - Colorado St (Seed 11) 41. ... Upset: no upset."
2012,1,2,West,7,71,Florida,Virginia,45,10,"NCAA Tournament Game (2012), Round 1, West region. Florida (Seed 7) 71 - Virginia (Seed 10) 45. ... Upset: no upset."
2012,1,2,West,8,54,Memphis,St Louis,61,9,"NCAA Tournament Game (2012), Round 1, West region. Memphis (Seed 8) 54 - St Louis (Seed 9) 61. ... Upset: UPSET."
2012,1,3,East,1,72,Syracuse,UNC Asheville,65,16,"NCAA Tournament Game (2012), Round 1, East region. Syracuse (Seed 1) 72 - UNC Asheville (Seed 16) 65. ... Upset: no upset."
2012,1,3,East,2,78,Ohio St,Loyola Maryland,59,15,"NCAA Tournament Game (2012), Round 1, East region. Ohio St (Seed 2) 78 - Loyola Maryland (Seed 15) 59. ... Upset: no upset."
2012,1,3,East,3,86,Florida St,St Bonaventure,63,14,"NCAA Tournament Game (2012), Round 1, East region. Florida St (Seed 3) 86 - St Bonaventure (Seed 14) 63. ... Upset: no upset."
2012,1,3,East,4,73,Wisconsin,Montana,49,13,"NCAA Tournament Game (2012), Round 1, East region. Wisconsin (Seed 4) 73 - Montana (Seed 13) 49. ... Upset: no upset."
2012,1,3,East,5,79,Vanderbilt,Harvard,70,12,"NCAA Tournament Game (2012), Round 1, East region. Vanderbilt (Seed 5) 79 - Harvard (Seed 12) 70. ... Upset: no upset."
2012,1,3,East,6,65,Cincinnati,Texas,59,11,"NCAA Tournament Game (2012), Round 1, East region. Cincinnati (Seed 6) 65 - Texas (Seed 11) 59. ... Upset: no upset."
2012,1,3,East,7,77,Gonzaga,West Virginia,54,10,"NCAA Tournament Game (2012), Round 1, East region. Gonzaga (Seed 7) 77 - West Virginia (Seed 10) 54. ... Upset: no upset."
2012,1,3,East,8,70,Kansas St,Southern Mississippi,64,9,"NCAA Tournament Game (2012), Round 1, East region. Kansas St (Seed 8) 70 - Southern Mississippi (Seed 9) 64. ... Upset: no upset."
2012,1,4,Midwest,1,77,North Carolina,Vermont,58,16,"NCAA Tournament Game (2012), Round 1, Midwest region. North Carolina (Seed 1) 77 - Vermont (Seed 16) 58. ... Upset: no upset."
2012,1,4,Midwest,2,65,Kansas,Detroit,50,15,"NCAA Tournament Game (2012), Round 1, Midwest region. Kansas (Seed 2) 65 - Detroit (Seed 15) 50. ... Upset: no upset."
2012,1,4,Midwest,3,74,Georgetown,Belmont,59,14,"NCAA Tournament Game (2012), Round 1, Midwest region. Georgetown (Seed 3) 74 - Belmont (Seed 14) 59. ... Upset: no upset."
2012,1,4,Midwest,4,60,Michigan,Ohio,65,13,"NCAA Tournament Game (2012), Round 1, Midwest region. Michigan (Seed 4) 60 - Ohio (Seed 13) 65. ... Upset: UPSET."
2012,1,4,Midwest,5,44,Temple,South Florida,58,12,"NCAA Tournament Game (2012), Round 1, Midwest region. Temple (Seed 5) 44 - South Florida (Seed 12) 58. ... Upset: UPSET."
2012,1,4,Midwest,6,65,San Diego St,NC State,79,11,"NCAA Tournament Game (2012), Round 1, Midwest region. San Diego St (Seed 6) 65 - NC State (Seed 11) 79. ... Upset: UPSET."
2012,1,4,Midwest,7,69,St Marys,Purdue,72,10,"NCAA Tournament Game (2012), Round 1, Midwest region. St Marys (Seed 7) 69 - Purdue (Seed 10) 72. ... Upset: UPSET."
2012,1,4,Midwest,8,58,Creighton,Alabama,57,9,"NCAA Tournament Game (2012), Round 1, Midwest region. Creighton (Seed 8) 58 - Alabama (Seed 9) 57. ... Upset: no upset."
2012,2,1,South,1,87,Kentucky,Iowa St,71,8,"NCAA Tournament Game (2012), Round 2, South region. Kentucky (Seed 1) 87 - Iowa St (Seed 8) 71. ... Upset: no upset."
2012,2,1,South,15,58,Lehigh,Xavier,70,10,"NCAA Tournament Game (2012), Round 2, South region. Lehigh (Seed 15) 58 - Xavier (Seed 10) 70. ... Upset: no upset."
2012,2,1,South,3,80,Baylor,Colorado,63,11,"NCAA Tournament Game (2012), Round 2, South region. Baylor (Seed 3) 80 - Colorado (Seed 11) 63. ... Upset: no upset."
2012,2,1,South,4,63,Indiana,VCU,61,12,"NCAA Tournament Game (2012), Round 2, South region. Indiana (Seed 4) 63 - VCU (Seed 12) 61. ... Upset: no upset."
2012,2,2,West,1,65,Michigan St,St Louis,61,9,"NCAA Tournament Game (2012), Round 2, West region. Michigan St (Seed 1) 65 - St Louis (Seed 9) 61. ... Upset: no upset."
2012,2,2,West,15,50,Norfolk St,Florida,84,7,"NCAA Tournament Game (2012), Round 2, West region. Norfolk St (Seed 15) 50 - Florida (Seed 7) 84. ... Upset: no upset."
2012,2,2,West,3,62,Marquette,Murray St,53,6,"NCAA Tournament Game (2012), Round 2, West region. Marquette (Seed 3) 62 - Murray St (Seed 6) 53. ... Upset: no upset."
2012,2,2,West,4,59,Louisville,New Mexico,58,5,"NCAA Tournament Game (2012), Round 2, West region. Louisville (Seed 4) 59 - New Mexico (Seed 5) 58. ... Upset: no upset."
2012,2,3,East,1,75,Syracuse,Kansas St,59,8,"NCAA Tournament Game (2012), Round 2, East region. Syracuse (Seed 1) 75 - Kansas St (Seed 8) 59. ... Upset: no upset."
2012,2,3,East,2,73,Ohio St,Gonzaga,66,7,"NCAA Tournament Game (2012), Round 2, East region. Ohio St (Seed 2) 73 - Gonzaga (Seed 7) 66. ... Upset: no upset."
2012,2,3,East,3,56,Florida St,Cincinnati,62,6,"NCAA Tournament Game (2012), Round 2, East region. Florida St (Seed 3) 56 - Cincinnati (Seed 6) 62. ... Upset: UPSET."
2012,2,3,East,4,60,Wisconsin,Vanderbilt,57,5,"NCAA Tournament Game (2012), Round 2, East region. Wisconsin (Seed 4) 60 - Vanderbilt (Seed 5) 57. ... Upset: no upset."
2012,2,4,Midwest,1,87,North Carolina,Creighton,73,8,"NCAA Tournament Game (2012), Round 2, Midwest region. North Carolina (Seed 1) 87 - Creighton (Seed 8) 73. ... Upset: no upset."
2012,2,4,Midwest,2,63,Kansas,Purdue,60,10,"NCAA Tournament Game (2012), Round 2, Midwest region. Kansas (Seed 2) 63 - Purdue (Seed 10) 60. ... Upset: no upset."
2012,2,4,Midwest,3,63,Georgetown,NC State,88,11,"NCAA Tournament Game (2012), Round 2, Midwest region. Georgetown (Seed 3) 63 - NC State (Seed 11) 88. ... Upset: UPSET."
2012,2,4,Midwest,13,62,Ohio,South Florida,56,12,"NCAA Tournament Game (2012), Round 2, Midwest region. Ohio (Seed 13) 62 - South Florida (Seed 12) 56. ... Upset: UPSET."
2012,3,1,South,1,102,Kentucky,Indiana,90,4,"NCAA Tournament Game (2012), Round 3, South region. Kentucky (Seed 1) 102 - Indiana (Seed 4) 90. ... Upset: no upset."
2012,3,1,South,10,70,Xavier,Baylor,75,3,"NCAA Tournament Game (2012), Round 3, South region. Xavier (Seed 10) 70 - Baylor (Seed 3) 75. ... Upset: no upset."
2012,3,2,West,1,44,Michigan St,Louisville,57,4,"NCAA Tournament Game (2012), Round 3, West region. Michigan St (Seed 1) 44 - Louisville (Seed 4) 57. ... Upset: UPSET."
2012,3,2,West,7,68,Florida,Marquette,58,3,"NCAA Tournament Game (2012), Round 3, West region. Florida (Seed 7) 68 - Marquette (Seed 3) 58. ... Upset: UPSET."
2012,3,3,East,1,84,Syracuse,Wisconsin,83,4,"NCAA Tournament Game (2012), Round 3, East region. Syracuse (Seed 1) 84 - Wisconsin (Seed 4) 83. ... Upset: no upset."
2012,3,3,East,2,81,Ohio St,Cincinnati,66,6,"NCAA Tournament Game (2012), Round 3, East region. Ohio St (Seed 2) 81 - Cincinnati (Seed 6) 66. ... Upset: no upset."
2012,3,4,Midwest,1,73,North Carolina,Ohio,65,13,"NCAA Tournament Game (2012), Round 3, Midwest region. North Carolina (Seed 1) 73 - Ohio (Seed 13) 65. ... Upset: no upset."
2012,3,4,Midwest,2,60,Kansas,NC State,57,11,"NCAA Tournament Game (2012), Round 3, Midwest region. Kansas (Seed 2) 60 - NC State (Seed 11) 57. ... Upset: no upset."
2012,4,1,South,1,82,Kentucky,Baylor,70,3,"NCAA Tournament Game (2012), Round 4, South region. Kentucky (Seed 1) 82 - Baylor (Seed 3) 70. ... Upset: no upset."
2012,4,2,West,4,72,Louisville,Florida,68,7,"NCAA Tournament Game (2012), Round 4, West region. Louisville (Seed 4) 72 - Florida (Seed 7) 68. ... Upset: no upset."
2012,4,3,East,1,70,Syracuse,Ohio St,77,2,"NCAA Tournament Game (2012), Round 4, East region. Syracuse (Seed 1) 70 - Ohio St (Seed 2) 77. ... Upset: UPSET."
2012,4,4,Midwest,1,67,North Carolina,Kansas,80,2,"NCAA Tournament Game (2012), Round 4, Midwest region. North Carolina (Seed 1) 67 - Kansas (Seed 2) 80. ... Upset: UPSET."
2012,5,1,Final Four,1,69,Kentucky,Louisville,61,4,"NCAA Tournament Game (2012), Round 5, Final Four region. Kentucky (Seed 1) 69 - Louisville (Seed 4) 61. ... Upset: no upset."
2012,5,2,Final Four,2,62,Ohio St,Kansas,64,2,"NCAA Tournament Game (2012), Round 5, Final Four region. Ohio St (Seed 2) 62 - Kansas (Seed 2) 64. ... Upset: no upset."
2012,6,1,Championship,1,67,Kentucky,Kansas,59,2,"NCAA Tournament Game (2012), Round 6, Championship region. Kentucky (Seed 1) 67 - Kansas (Seed 2) 59. ... Upset: no upset."
2013,1,1,Midwest,1,79,Louisville,North Carolina A&T,48,16,"NCAA Tournament Game (2013), Round 1, Midwest region. Louisville (Seed 1) 79 - North Carolina A&T (Seed 16) 48. ... Upset: no upset."
2013,1,1,Midwest,2,73,Duke,Albany,61,15,"NCAA Tournament Game (2013), Round 1, Midwest region. Duke (Seed 2) 73 - Albany (Seed 15) 61. ... Upset: no upset."
2013,1,1,Midwest,3,65,Michigan St,Valparaiso,54,14,"NCAA Tournament Game (2013), Round 1, Midwest region. Michigan St (Seed 3) 65 - Valparaiso (Seed 14) 54. ... Upset: no upset."
2013,1,1,Midwest,4,64,St Louis,New Mexico St,44,13,"NCAA Tournament Game (2013), Round 1, Midwest region. St Louis (Seed 4) 64 - New Mexico St (Seed 13) 44. ... Upset: no upset."
2013,1,1,Midwest,5,55,Oklahoma St,Oregon,68,12,"NCAA Tournament Game (2013), Round 1, Midwest region. Oklahoma St (Seed 5) 55 - Oregon (Seed 12) 68. ... Upset: UPSET."
2013,1,1,Midwest,6,54,Memphis,St Marys,52,11,"NCAA Tournament Game (2013), Round 1, Midwest region. Memphis (Seed 6) 54 - St Marys (Seed 11) 52. ... Upset: no upset."
2013,1,1,Midwest,7,67,Creighton,Cincinnati,63,10,"NCAA Tournament Game (2013), Round 1, Midwest region. Creighton (Seed 7) 67 - Cincinnati (Seed 10) 63. ... Upset: no upset."
2013,1,1,Midwest,8,84,Colorado St,Missouri,72,9,"NCAA Tournament Game (2013), Round 1, Midwest region. Colorado St (Seed 8) 84 - Missouri (Seed 9) 72. ... Upset: no upset."
2013,1,2,West,1,64,Gonzaga,Southern,58,16,"NCAA Tournament Game (2013), Round 1, West region. Gonzaga (Seed 1) 64 - Southern (Seed 16) 58. ... Upset: no upset."
2013,1,2,West,2,95,Ohio St,Iona,70,15,"NCAA Tournament Game (2013), Round 1, West region. Ohio St (Seed 2) 95 - Iona (Seed 15) 70. ... Upset: no upset."
2013,1,2,West,3,62,New Mexico,Harvard,68,14,"NCAA Tournament Game (2013), Round 1, West region. New Mexico (Seed 3) 62 - Harvard (Seed 14) 68. ... Upset: UPSET."
2013,1,2,West,4,61,Kansas St,La Salle,63,13,"NCAA Tournament Game (2013), Round 1, West region. Kansas St (Seed 4) 61 - La Salle (Seed 13) 63. ... Upset: UPSET."
2013,1,2,West,5,46,Wisconsin,Ole Miss,57,12,"NCAA Tournament Game (2013), Round 1, West region. Wisconsin (Seed 5) 46 - Ole Miss (Seed 12) 57. ... Upset: UPSET."
2013,1,2,West,6,81,Arizona,Belmont,64,11,"NCAA Tournament Game (2013), Round 1, West region. Arizona (Seed 6) 81 - Belmont (Seed 11) 64. ... Upset: no upset."
2013,1,2,West,7,58,Notre Dame,Iowa St,76,10,"NCAA Tournament Game (2013), Round 1, West region. Notre Dame (Seed 7) 58 - Iowa St (Seed 10) 76. ... Upset: UPSET."
2013,1,2,West,8,55,Pittsburgh,Wichita St,73,9,"NCAA Tournament Game (2013), Round 1, West region. Pittsburgh (Seed 8) 55 - Wichita St (Seed 9) 73. ... Upset: UPSET."
2013,1,3,South,1,64,Kansas,Western Kentucky,57,16,"NCAA Tournament Game (2013), Round 1, South region. Kansas (Seed 1) 64 - Western Kentucky (Seed 16) 57. ... Upset: no upset."
2013,1,3,South,2,68,Georgetown,Florida Gulf Coast,78,15,"NCAA Tournament Game (2013), Round 1, South region. Georgetown (Seed 2) 68 - Florida Gulf Coast (Seed 15) 78. ... Upset: UPSET."
2013,1,3,South,3,79,Florida,Northwestern St,47,14,"NCAA Tournament Game (2013), Round 1, South region. Florida (Seed 3) 79 - Northwestern St (Seed 14) 47. ... Upset: no upset."
2013,1,3,South,4,71,Michigan,South Dakota St,56,13,"NCAA Tournament Game (2013), Round 1, South region. Michigan (Seed 4) 71 - South Dakota St (Seed 13) 56. ... Upset: no upset."
2013,1,3,South,5,88,VCU,Akron,42,12,"NCAA Tournament Game (2013), Round 1, South region. VCU (Seed 5) 88 - Akron (Seed 12) 42. ... Upset: no upset."
2013,1,3,South,6,63,UCLA,Minnesota,83,11,"NCAA Tournament Game (2013), Round 1, South region. UCLA (Seed 6) 63 - Minnesota (Seed 11) 83. ... Upset: UPSET."
2013,1,3,South,7,70,San Diego St,Oklahoma,55,10,"NCAA Tournament Game (2013), Round 1, South region. San Diego St (Seed 7) 70 - Oklahoma (Seed 10) 55. ... Upset: no upset."
2013,1,3,South,8,78,North Carolina,Villanova,71,9,"NCAA Tournament Game (2013), Round 1, South region. North Carolina (Seed 8) 78 - Villanova (Seed 9) 71. ... Upset: no upset."
2013,1,4,East,1,83,Indiana,James Madison,62,16,"NCAA Tournament Game (2013), Round 1, East region. Indiana (Seed 1) 83 - James Madison (Seed 16) 62. ... Upset: no upset."
2013,1,4,East,2,78,Miami,Pacific,49,15,"NCAA Tournament Game (2013), Round 1, East region. Miami (Seed 2) 78 - Pacific (Seed 15) 49. ... Upset: no upset."
2013,1,4,East,3,59,Marquette,Davidson,58,14,"NCAA Tournament Game (2013), Round 1, East region. Marquette (Seed 3) 59 - Davidson (Seed 14) 58. ... Upset: no upset."
2013,1,4,East,4,81,Syracuse,Montana,34,13,"NCAA Tournament Game (2013), Round 1, East region. Syracuse (Seed 4) 81 - Montana (Seed 13) 34. ... Upset: no upset."
2013,1,4,East,5,61,UNLV,California,64,12,"NCAA Tournament Game (2013), Round 1, East region. UNLV (Seed 5) 61 - California (Seed 12) 64. ... Upset: UPSET."
2013,1,4,East,6,68,Butler,Bucknell,56,11,"NCAA Tournament Game (2013), Round 1, East region. Butler (Seed 6) 68 - Bucknell (Seed 11) 56. ... Upset: no upset."
2013,1,4,East,7,57,Illinois,Colorado,49,10,"NCAA Tournament Game (2013), Round 1, East region. Illinois (Seed 7) 57 - Colorado (Seed 10) 49. ... Upset: no upset."
2013,1,4,East,8,72,NC State,Temple,76,9,"NCAA Tournament Game (2013), Round 1, East region. NC State (Seed 8) 72 - Temple (Seed 9) 76. ... Upset: UPSET."
2013,2,1,Midwest,1,82,Louisville,Colorado St,56,8,"NCAA Tournament Game (2013), Round 2, Midwest region. Louisville (Seed 1) 82 - Colorado St (Seed 8) 56. ... Upset: no upset."
2013,2,1,Midwest,2,66,Duke,Creighton,50,7,"NCAA Tournament Game (2013), Round 2, Midwest region. Duke (Seed 2) 66 - Creighton (Seed 7) 50. ... Upset: no upset."
2013,2,1,Midwest,3,70,Michigan St,Memphis,48,6,"NCAA Tournament Game (2013), Round 2, Midwest region. Michigan St (Seed 3) 70 - Memphis (Seed 6) 48. ... Upset: no upset."
2013,2,1,Midwest,4,57,St Louis,Oregon,74,12,"NCAA Tournament Game (2013), Round 2, Midwest region. St Louis (Seed 4) 57 - Oregon (Seed 12) 74. ... Upset: UPSET."
2013,2,2,West,1,70,Gonzaga,Wichita St,76,9,"NCAA Tournament Game (2013), Round 2, West region. Gonzaga (Seed 1) 70 - Wichita St (Seed 9) 76. ... Upset: UPSET."
2013,2,2,West,2,78,Ohio St,Iowa St,75,10,"NCAA Tournament Game (2013), Round 2, West region. Ohio St (Seed 2) 78 - Iowa St (Seed 10) 75. ... Upset: no upset."
2013,2,2,West,14,51,Harvard,Arizona,74,6,"NCAA Tournament Game (2013), Round 2, West region. Harvard (Seed 14) 51 - Arizona (Seed 6) 74. ... Upset: no upset."
2013,2,2,West,13,76,La Salle,Ole Miss,74,12,"NCAA Tournament Game (2013), Round 2, West region. La Salle (Seed 13) 76 - Ole Miss (Seed 12) 74. ... Upset: UPSET."
2013,2,3,South,1,70,Kansas,North Carolina,58,8,"NCAA Tournament Game (2013), Round 2, South region. Kansas (Seed 1) 70 - North Carolina (Seed 8) 58. ... Upset: no upset."
2013,2,3,South,15,81,Florida Gulf Coast,San Diego St,71,7,"NCAA Tournament Game (2013), Round 2, South region. Florida Gulf Coast (Seed 15) 81 - San Diego St (Seed 7) 71. ... Upset: UPSET."
